"guide_id","transcript","tx_id","transcript_position","transcript_region","exon_number","distance_to_tss","strand","composite_score","seqnames","cut_site"
"spacer_127","ENST00000510385.5","315000",822,"exon",5,1905,"+",0.36135700436856,"chr17",7673588
"spacer_128","ENST00000510385.5","315000",813,"exon",5,1896,"+",0.346076289140903,"chr17",7673597
"spacer_129","ENST00000510385.5","315000",812,"exon",5,1895,"+",0.512911103777269,"chr17",7673598
"spacer_130","ENST00000510385.5","315000",802,"exon",5,1885,"+",0.361104322709619,"chr17",7673608
"spacer_131","ENST00000510385.5","315000",797,"exon",4,1788,"-",0.442798279742207,"chr17",7673705
"spacer_132","ENST00000510385.5","315000",783,"exon",4,1774,"-",0.37789108160312,"chr17",7673719
"spacer_133","ENST00000510385.5","315000",782,"exon",4,1773,"-",0.538989490879691,"chr17",7673720
"spacer_134","ENST00000510385.5","315000",788,"exon",4,1779,"+",0.451778893744399,"chr17",7673714
"spacer_135","ENST00000510385.5","315000",787,"exon",4,1778,"+",0.359513501363754,"chr17",7673715
"spacer_136","ENST00000510385.5","315000",786,"exon",4,1777,"+",0.412225901530662,"chr17",7673716
"spacer_137","ENST00000510385.5","315000",785,"exon",4,1776,"+",0.81333682822145,"chr17",7673717
"spacer_138","ENST00000510385.5","315000",775,"exon",4,1766,"+",0.365095202090881,"chr17",7673727
"spacer_139","ENST00000510385.5","315000",770,"exon",4,1761,"+",0.470959101458516,"chr17",7673732
"spacer_140","ENST00000510385.5","315000",757,"exon",4,1748,"-",0.652312616868149,"chr17",7673745
"spacer_141","ENST00000510385.5","315000",756,"exon",4,1747,"-",0.5511497012148,"chr17",7673746
"spacer_142","ENST00000510385.5","315000",755,"exon",4,1746,"-",0.329170287266798,"chr17",7673747
"spacer_143","ENST00000510385.5","315000",754,"exon",4,1745,"+",0.671088466332809,"chr17",7673748
"spacer_144","ENST00000510385.5","315000",733,"exon",4,1724,"-",0.660339791894921,"chr17",7673769
"spacer_145","ENST00000510385.5","315000",730,"exon",4,1721,"+",0.493788948214908,"chr17",7673772
"spacer_146","ENST00000510385.5","315000",723,"exon",4,1714,"-",0.407520685577597,"chr17",7673779
"spacer_147","ENST00000510385.5","315000",714,"exon",4,1705,"-",0.431977905062007,"chr17",7673788
"spacer_148","ENST00000510385.5","315000",713,"exon",4,1704,"-",0.369611164554459,"chr17",7673789
"spacer_149","ENST00000510385.5","315000",719,"exon",4,1710,"+",0.561834312688959,"chr17",7673783
"spacer_150","ENST00000510385.5","315000",714,"exon",4,1705,"+",0.390244693836186,"chr17",7673788
"spacer_151","ENST00000510385.5","315000",691,"exon",4,1682,"-",0.735947695242416,"chr17",7673811
"spacer_152","ENST00000510385.5","315000",678,"exon",4,1669,"-",0.728429741093564,"chr17",7673824
"spacer_153","ENST00000510385.5","315000",674,"exon",4,1665,"-",0.481329004381434,"chr17",7673828
"spacer_154","ENST00000510385.5","315000",673,"exon",4,1664,"-",0.396179255784528,"chr17",7673829
"spacer_155","ENST00000510385.5","315000",660,"exon",3,1308,"-",0.377322315119969,"chr17",7674185
"spacer_156","ENST00000510385.5","315000",649,"exon",3,1297,"-",0.555542415909155,"chr17",7674196
"spacer_157","ENST00000510385.5","315000",645,"exon",3,1293,"+",0.479987505587803,"chr17",7674200
"spacer_158","ENST00000510385.5","315000",640,"exon",3,1288,"+",0.360745013350532,"chr17",7674205
"spacer_159","ENST00000510385.5","315000",636,"exon",3,1284,"+",0.314085881227108,"chr17",7674209
"spacer_160","ENST00000510385.5","315000",635,"exon",3,1283,"+",0.554377906519846,"chr17",7674210
"spacer_161","ENST00000510385.5","315000",624,"exon",3,1272,"-",0.45398712134601,"chr17",7674221
"spacer_162","ENST00000510385.5","315000",628,"exon",3,1276,"+",0.346291188484902,"chr17",7674217
"spacer_163","ENST00000510385.5","315000",621,"exon",3,1269,"-",0.353979903541433,"chr17",7674224
"spacer_164","ENST00000510385.5","315000",611,"exon",3,1259,"-",0.516629127177204,"chr17",7674234
"spacer_165","ENST00000510385.5","315000",608,"exon",3,1256,"-",0.355233690036342,"chr17",7674237
"spacer_166","ENST00000510385.5","315000",607,"exon",3,1255,"-",0.458743701671654,"chr17",7674238
"spacer_167","ENST00000510385.5","315000",609,"exon",3,1257,"+",0.379796677104886,"chr17",7674236
"spacer_168","ENST00000510385.5","315000",583,"exon",3,1231,"+",0.430793372283719,"chr17",7674262
"spacer_169","ENST00000510385.5","315000",579,"exon",3,1227,"+",0.407334980636471,"chr17",7674266
"spacer_170","ENST00000510385.5","315000",576,"exon",3,1224,"+",0.491341437564583,"chr17",7674269
"spacer_171","ENST00000510385.5","315000",555,"exon",3,1203,"+",0.572440777247524,"chr17",7674290
"spacer_172","ENST00000510385.5","315000",550,"exon",2,630,"-",0.513194379974197,"chr17",7674863
"spacer_173","ENST00000510385.5","315000",554,"exon",2,634,"+",0.431865901088247,"chr17",7674859
"spacer_174","ENST00000510385.5","315000",551,"exon",2,631,"+",0.718031732333658,"chr17",7674862
"spacer_175","ENST00000510385.5","315000",543,"exon",2,623,"+",0.425245966352709,"chr17",7674870
"spacer_176","ENST00000510385.5","315000",542,"exon",2,622,"+",0.350198567566944,"chr17",7674871
"spacer_177","ENST00000510385.5","315000",529,"exon",2,609,"-",0.484611916695247,"chr17",7674884
"spacer_178","ENST00000510385.5","315000",526,"exon",2,606,"-",0.372250173890594,"chr17",7674887
"spacer_179","ENST00000510385.5","315000",496,"exon",2,576,"-",0.281525158456065,"chr17",7674917
"spacer_180","ENST00000510385.5","315000",487,"exon",2,567,"-",0.460973472923892,"chr17",7674926
"spacer_181","ENST00000510385.5","315000",473,"exon",2,553,"-",0.310391507228644,"chr17",7674940
"spacer_182","ENST00000510385.5","315000",469,"exon",2,549,"-",0.704810419654671,"chr17",7674944
"spacer_183","ENST00000510385.5","315000",472,"exon",2,552,"+",0.554498555387916,"chr17",7674941
"spacer_184","ENST00000510385.5","315000",458,"exon",2,538,"+",0.321581714014716,"chr17",7674955
"spacer_185","ENST00000510385.5","315000",455,"exon",2,535,"+",0.471660110485776,"chr17",7674958
"spacer_186","ENST00000510385.5","315000",454,"exon",2,534,"+",0.450701976923088,"chr17",7674959
"spacer_187","ENST00000510385.5","315000",453,"exon",2,533,"+",0.482478774276475,"chr17",7674960
"spacer_188","ENST00000510385.5","315000",442,"exon",2,522,"-",0.361148920972916,"chr17",7674971
"spacer_189","ENST00000510385.5","315000",437,"exon",1,436,"-",0.64273834700732,"chr17",7675057
"spacer_190","ENST00000510385.5","315000",421,"exon",1,420,"+",0.306002479491428,"chr17",7675073
"spacer_191","ENST00000510385.5","315000",418,"exon",1,417,"+",0.532551865767623,"chr17",7675076
"spacer_192","ENST00000510385.5","315000",417,"exon",1,416,"+",0.376113214266116,"chr17",7675077
"spacer_193","ENST00000510385.5","315000",416,"exon",1,415,"+",0.418566753714182,"chr17",7675078
"spacer_194","ENST00000510385.5","315000",415,"exon",1,414,"+",0.49648211311013,"chr17",7675079
"spacer_195","ENST00000510385.5","315000",399,"exon",1,398,"-",0.373688114383748,"chr17",7675095
"spacer_196","ENST00000510385.5","315000",391,"exon",1,390,"-",0.792284721220136,"chr17",7675103
"spacer_197","ENST00000510385.5","315000",388,"exon",1,387,"-",0.5230298781052,"chr17",7675106
"spacer_198","ENST00000510385.5","315000",369,"exon",1,368,"+",0.53199258475852,"chr17",7675125
"spacer_199","ENST00000510385.5","315000",358,"exon",1,357,"-",0.440509917134554,"chr17",7675136
"spacer_200","ENST00000510385.5","315000",363,"exon",1,362,"+",0.58340902382103,"chr17",7675131
"spacer_201","ENST00000510385.5","315000",358,"exon",1,357,"+",0.795427854955343,"chr17",7675136
"spacer_202","ENST00000510385.5","315000",352,"exon",1,351,"+",0.549589078372014,"chr17",7675142
"spacer_203","ENST00000510385.5","315000",351,"exon",1,350,"+",0.432543273259161,"chr17",7675143
"spacer_204","ENST00000510385.5","315000",345,"exon",1,344,"+",0.439457581145788,"chr17",7675149
"spacer_205","ENST00000510385.5","315000",338,"exon",1,337,"-",0.678729818216742,"chr17",7675156
"spacer_206","ENST00000510385.5","315000",344,"exon",1,343,"+",0.330857746579201,"chr17",7675150
"spacer_207","ENST00000510385.5","315000",341,"exon",1,340,"+",0.71158107138627,"chr17",7675153
"spacer_208","ENST00000510385.5","315000",340,"exon",1,339,"+",0.34752695742327,"chr17",7675154
"spacer_209","ENST00000510385.5","315000",339,"exon",1,338,"+",0.423484994690421,"chr17",7675155
"spacer_210","ENST00000510385.5","315000",338,"exon",1,337,"+",0.428617273562871,"chr17",7675156
"spacer_211","ENST00000510385.5","315000",333,"exon",1,332,"+",0.39142714269606,"chr17",7675161
"spacer_212","ENST00000510385.5","315000",316,"exon",1,315,"-",0.412749896106875,"chr17",7675178
"spacer_213","ENST00000510385.5","315000",315,"exon",1,314,"-",0.386524912669179,"chr17",7675179
"spacer_214","ENST00000510385.5","315000",311,"exon",1,310,"+",0.282619402885877,"chr17",7675183
"spacer_215","ENST00000510385.5","315000",310,"exon",1,309,"+",0.760457002762379,"chr17",7675184
"spacer_216","ENST00000510385.5","315000",306,"exon",1,305,"+",0.354931887333084,"chr17",7675188
"spacer_217","ENST00000510385.5","315000",300,"exon",1,299,"+",0.377454529838058,"chr17",7675194
"spacer_218","ENST00000510385.5","315000",289,"exon",1,288,"-",0.400120497652832,"chr17",7675205
"spacer_219","ENST00000510385.5","315000",292,"exon",1,291,"+",0.345228475202152,"chr17",7675202
"spacer_220","ENST00000510385.5","315000",274,"exon",1,273,"+",0.47033619680595,"chr17",7675220
"spacer_221","ENST00000510385.5","315000",273,"exon",1,272,"+",0.384426968255675,"chr17",7675221
"spacer_222","ENST00000510385.5","315000",269,"exon",1,268,"+",0.387143293304317,"chr17",7675225
"spacer_223","ENST00000510385.5","315000",268,"exon",1,267,"+",0.241949172183062,"chr17",7675226
"spacer_224","ENST00000510385.5","315000",267,"exon",1,266,"+",0.452228381414218,"chr17",7675227
"spacer_225","ENST00000510385.5","315000",NA,"outside_transcript",NA,-505,"-",0.490218562951353,"chr17",7675998
"spacer_226","ENST00000510385.5","315000",NA,"outside_transcript",NA,-515,"+",0.425872359919341,"chr17",7676008
"spacer_227","ENST00000510385.5","315000",NA,"outside_transcript",NA,-530,"-",0.324521843050963,"chr17",7676023
"spacer_228","ENST00000510385.5","315000",NA,"outside_transcript",NA,-531,"-",0.416688194870953,"chr17",7676024
"spacer_229","ENST00000510385.5","315000",NA,"outside_transcript",NA,-546,"-",0.371000251924112,"chr17",7676039
"spacer_230","ENST00000510385.5","315000",NA,"outside_transcript",NA,-547,"-",0.528450125065275,"chr17",7676040
"spacer_231","ENST00000510385.5","315000",NA,"outside_transcript",NA,-544,"+",0.643117816798802,"chr17",7676037
"spacer_232","ENST00000510385.5","315000",NA,"outside_transcript",NA,-558,"-",0.386409601824495,"chr17",7676051
"spacer_233","ENST00000510385.5","315000",NA,"outside_transcript",NA,-567,"-",0.602411803607677,"chr17",7676060
"spacer_234","ENST00000510385.5","315000",NA,"outside_transcript",NA,-568,"-",0.408882617611159,"chr17",7676061
"spacer_235","ENST00000510385.5","315000",NA,"outside_transcript",NA,-562,"+",0.363522783296733,"chr17",7676055
"spacer_236","ENST00000510385.5","315000",NA,"outside_transcript",NA,-566,"+",0.393779197691998,"chr17",7676059
"spacer_237","ENST00000510385.5","315000",NA,"outside_transcript",NA,-574,"+",0.320042553164668,"chr17",7676067
"spacer_238","ENST00000510385.5","315000",NA,"outside_transcript",NA,-575,"+",0.358122245848442,"chr17",7676068
"spacer_239","ENST00000510385.5","315000",NA,"outside_transcript",NA,-579,"+",0.324259206114007,"chr17",7676072
"spacer_240","ENST00000510385.5","315000",NA,"outside_transcript",NA,-580,"+",0.412611475958603,"chr17",7676073
"spacer_241","ENST00000510385.5","315000",NA,"outside_transcript",NA,-595,"+",0.482858590392643,"chr17",7676088
"spacer_242","ENST00000510385.5","315000",NA,"outside_transcript",NA,-596,"+",0.46005281763468,"chr17",7676089
"spacer_243","ENST00000510385.5","315000",NA,"outside_transcript",NA,-597,"+",0.808870367902979,"chr17",7676090
"spacer_244","ENST00000510385.5","315000",NA,"outside_transcript",NA,-608,"-",0.414447940011069,"chr17",7676101
"spacer_245","ENST00000510385.5","315000",NA,"outside_transcript",NA,-602,"+",0.359247836884332,"chr17",7676095
"spacer_246","ENST00000510385.5","315000",NA,"outside_transcript",NA,-605,"+",0.488128904248206,"chr17",7676098
"spacer_247","ENST00000510385.5","315000",NA,"outside_transcript",NA,-606,"+",0.392043392283268,"chr17",7676099
"spacer_248","ENST00000510385.5","315000",NA,"outside_transcript",NA,-607,"+",0.454505712421414,"chr17",7676100
"spacer_249","ENST00000510385.5","315000",NA,"outside_transcript",NA,-608,"+",0.500107463856049,"chr17",7676101
"spacer_250","ENST00000510385.5","315000",NA,"outside_transcript",NA,-612,"+",0.393855331978947,"chr17",7676105
"spacer_251","ENST00000510385.5","315000",NA,"outside_transcript",NA,-618,"+",0.422799881777073,"chr17",7676111
"spacer_252","ENST00000510385.5","315000",NA,"outside_transcript",NA,-619,"+",0.39644588924241,"chr17",7676112
"spacer_253","ENST00000510385.5","315000",NA,"outside_transcript",NA,-620,"+",0.402543164351244,"chr17",7676113
"spacer_254","ENST00000510385.5","315000",NA,"outside_transcript",NA,-631,"-",0.587401461837951,"chr17",7676124
"spacer_255","ENST00000510385.5","315000",NA,"outside_transcript",NA,-627,"+",0.320356152177863,"chr17",7676120
"spacer_256","ENST00000510385.5","315000",NA,"outside_transcript",NA,-634,"-",0.437458071819676,"chr17",7676127
"spacer_257","ENST00000510385.5","315000",NA,"outside_transcript",NA,-633,"+",0.385878601294264,"chr17",7676126
"spacer_258","ENST00000510385.5","315000",NA,"outside_transcript",NA,-642,"+",0.29463306812688,"chr17",7676135
"spacer_259","ENST00000510385.5","315000",NA,"outside_transcript",NA,-648,"+",0.410523473731783,"chr17",7676141
"spacer_260","ENST00000510385.5","315000",NA,"outside_transcript",NA,-649,"+",0.435347870261077,"chr17",7676142
"spacer_261","ENST00000510385.5","315000",NA,"outside_transcript",NA,-650,"+",0.523202228334521,"chr17",7676143
"spacer_262","ENST00000510385.5","315000",NA,"outside_transcript",NA,-661,"-",0.603446768125682,"chr17",7676154
"spacer_263","ENST00000510385.5","315000",NA,"outside_transcript",NA,-656,"+",0.323873353709101,"chr17",7676149
"spacer_264","ENST00000510385.5","315000",NA,"outside_transcript",NA,-657,"+",0.34260302736096,"chr17",7676150
"spacer_265","ENST00000510385.5","315000",NA,"outside_transcript",NA,-658,"+",0.543753768283906,"chr17",7676151
"spacer_266","ENST00000510385.5","315000",NA,"outside_transcript",NA,-659,"+",0.454661386677883,"chr17",7676152
"spacer_267","ENST00000510385.5","315000",NA,"outside_transcript",NA,-660,"+",0.652083967562805,"chr17",7676153
"spacer_268","ENST00000510385.5","315000",NA,"outside_transcript",NA,-676,"-",0.760351487948252,"chr17",7676169
"spacer_269","ENST00000510385.5","315000",NA,"outside_transcript",NA,-672,"+",0.327843009917698,"chr17",7676165
"spacer_270","ENST00000510385.5","315000",NA,"outside_transcript",NA,-680,"+",0.342951282766525,"chr17",7676173
"spacer_271","ENST00000510385.5","315000",NA,"outside_transcript",NA,-681,"+",0.321119493547667,"chr17",7676174
"spacer_272","ENST00000510385.5","315000",NA,"outside_transcript",NA,-693,"+",0.394193931009984,"chr17",7676186
"spacer_273","ENST00000510385.5","315000",NA,"outside_transcript",NA,-705,"-",0.398954917481042,"chr17",7676198
"spacer_274","ENST00000510385.5","315000",NA,"outside_transcript",NA,-699,"+",0.378822767286711,"chr17",7676192
"spacer_275","ENST00000510385.5","315000",NA,"outside_transcript",NA,-700,"+",0.407355440931728,"chr17",7676193
"spacer_276","ENST00000510385.5","315000",NA,"outside_transcript",NA,-722,"-",0.677097666973063,"chr17",7676215
"spacer_277","ENST00000510385.5","315000",NA,"outside_transcript",NA,-732,"+",0.315053326935029,"chr17",7676225
"spacer_278","ENST00000510385.5","315000",NA,"outside_transcript",NA,-739,"-",0.512811601739664,"chr17",7676232
"spacer_279","ENST00000510385.5","315000",NA,"outside_transcript",NA,-733,"+",0.36157357705286,"chr17",7676226
"spacer_280","ENST00000510385.5","315000",NA,"outside_transcript",NA,-734,"+",0.625060416623894,"chr17",7676227
"spacer_281","ENST00000510385.5","315000",NA,"outside_transcript",NA,-760,"-",0.424626251614323,"chr17",7676253
"spacer_282","ENST00000510385.5","315000",NA,"outside_transcript",NA,-760,"+",0.293584991900807,"chr17",7676253
"spacer_283","ENST00000510385.5","315000",NA,"outside_transcript",NA,-761,"+",0.493996156300136,"chr17",7676254
"spacer_284","ENST00000510385.5","315000",NA,"outside_transcript",NA,-765,"+",0.350935185958438,"chr17",7676258
"spacer_285","ENST00000510385.5","315000",NA,"outside_transcript",NA,-770,"+",0.303705103982275,"chr17",7676263
"spacer_286","ENST00000510385.5","315000",NA,"outside_transcript",NA,-771,"+",0.538434829422856,"chr17",7676264
"spacer_287","ENST00000510385.5","315000",NA,"outside_transcript",NA,-772,"+",0.445376858688124,"chr17",7676265
"spacer_288","ENST00000510385.5","315000",NA,"outside_transcript",NA,-773,"+",0.546149783424696,"chr17",7676266
"spacer_289","ENST00000510385.5","315000",NA,"outside_transcript",NA,-893,"-",0.361960553323989,"chr17",7676386
"spacer_290","ENST00000510385.5","315000",NA,"outside_transcript",NA,-901,"+",0.382554573404979,"chr17",7676394
"spacer_291","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1038,"-",0.355269960607713,"chr17",7676531
"spacer_292","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1034,"+",0.696589667565142,"chr17",7676527
"spacer_293","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1058,"-",0.401916360501896,"chr17",7676551
"spacer_294","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1060,"+",0.334424950437094,"chr17",7676553
"spacer_295","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1061,"+",0.404275252442377,"chr17",7676554
"spacer_296","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1062,"+",0.543916878979606,"chr17",7676555
"spacer_297","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1063,"+",0.596003094831132,"chr17",7676556
"spacer_298","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1075,"+",0.366391048830213,"chr17",7676568
"spacer_299","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1087,"+",0.700321750349359,"chr17",7676580
"spacer_300","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1100,"-",0.412966311451323,"chr17",7676593
"spacer_301","ENST00000510385.5","315000",NA,"outside_transcript",NA,-1098,"+",0.494947436097161,"chr17",7676591
"spacer_1","ENST00000610623.4","315001",NA,"outside_transcript",NA,13547,"+",0.310472281027442,"chr17",7661946
"spacer_2","ENST00000610623.4","315001",NA,"outside_transcript",NA,13546,"+",0.37233401729227,"chr17",7661947
"spacer_3","ENST00000610623.4","315001",NA,"outside_transcript",NA,13531,"+",0.349328368802138,"chr17",7661962
"spacer_4","ENST00000610623.4","315001",NA,"outside_transcript",NA,13520,"-",0.319941744773289,"chr17",7661973
"spacer_5","ENST00000610623.4","315001",NA,"outside_transcript",NA,13526,"+",0.317774211861281,"chr17",7661967
"spacer_6","ENST00000610623.4","315001",NA,"outside_transcript",NA,13503,"-",0.368536071860477,"chr17",7661990
"spacer_7","ENST00000610623.4","315001",NA,"outside_transcript",NA,13498,"-",0.438783185553124,"chr17",7661995
"spacer_8","ENST00000610623.4","315001",NA,"outside_transcript",NA,13502,"+",0.442553623814635,"chr17",7661991
"spacer_9","ENST00000610623.4","315001",NA,"outside_transcript",NA,13487,"-",0.466806289019401,"chr17",7662006
"spacer_10","ENST00000610623.4","315001",NA,"outside_transcript",NA,13484,"-",0.318420517531044,"chr17",7662009
"spacer_11","ENST00000610623.4","315001",NA,"outside_transcript",NA,13480,"-",0.494292540413801,"chr17",7662013
"spacer_12","ENST00000610623.4","315001",NA,"outside_transcript",NA,13485,"+",0.391376361916566,"chr17",7662008
"spacer_13","ENST00000610623.4","315001",NA,"outside_transcript",NA,9306,"-",0.381713276308039,"chr17",7666187
"spacer_14","ENST00000610623.4","315001",NA,"outside_transcript",NA,9300,"-",0.721974769244692,"chr17",7666193
"spacer_15","ENST00000610623.4","315001",NA,"outside_transcript",NA,9297,"-",0.314190656609452,"chr17",7666196
"spacer_16","ENST00000610623.4","315001",NA,"outside_transcript",NA,9296,"-",0.469839300109202,"chr17",7666197
"spacer_17","ENST00000610623.4","315001",NA,"outside_transcript",NA,9295,"+",0.268716814112894,"chr17",7666198
"spacer_18","ENST00000610623.4","315001",NA,"outside_transcript",NA,9294,"+",0.503122586756301,"chr17",7666199
"spacer_19","ENST00000610623.4","315001",NA,"outside_transcript",NA,9286,"+",0.367741502502294,"chr17",7666207
"spacer_20","ENST00000610623.4","315001",NA,"outside_transcript",NA,9269,"-",0.461795243689223,"chr17",7666224
"spacer_21","ENST00000610623.4","315001",NA,"outside_transcript",NA,9266,"-",0.381697645000195,"chr17",7666227
"spacer_22","ENST00000610623.4","315001",NA,"outside_transcript",NA,9261,"-",0.377130162498896,"chr17",7666232
"spacer_23","ENST00000610623.4","315001",NA,"outside_transcript",NA,9267,"+",0.37067168305702,"chr17",7666226
"spacer_24","ENST00000610623.4","315001",NA,"outside_transcript",NA,9263,"+",0.398575593249986,"chr17",7666230
"spacer_25","ENST00000610623.4","315001",NA,"outside_transcript",NA,9256,"-",0.431885174049996,"chr17",7666237
"spacer_26","ENST00000610623.4","315001",NA,"outside_transcript",NA,8317,"-",0.374395755152727,"chr17",7667176
"spacer_27","ENST00000610623.4","315001",NA,"outside_transcript",NA,8292,"-",0.346085915540986,"chr17",7667201
"spacer_28","ENST00000610623.4","315001",NA,"outside_transcript",NA,8281,"+",0.299795721435546,"chr17",7667212
"spacer_29","ENST00000610623.4","315001",NA,"outside_transcript",NA,8280,"+",0.326245093717394,"chr17",7667213
"spacer_30","ENST00000610623.4","315001",NA,"outside_transcript",NA,8279,"+",0.420556413679556,"chr17",7667214
"spacer_31","ENST00000610623.4","315001",NA,"outside_transcript",NA,8278,"+",0.60104444103329,"chr17",7667215
"spacer_32","ENST00000610623.4","315001",NA,"outside_transcript",NA,8257,"-",0.437264577363526,"chr17",7667236
"spacer_33","ENST00000610623.4","315001",NA,"outside_transcript",NA,8256,"-",0.368391028090017,"chr17",7667237
"spacer_34","ENST00000610623.4","315001",NA,"outside_transcript",NA,8255,"-",0.305813257370782,"chr17",7667238
"spacer_35","ENST00000610623.4","315001",NA,"outside_transcript",NA,8246,"-",0.328925597056832,"chr17",7667247
"spacer_36","ENST00000610623.4","315001",NA,"outside_transcript",NA,8223,"+",0.375002593938775,"chr17",7667270
"spacer_37","ENST00000610623.4","315001",NA,"outside_transcript",NA,8210,"+",0.372437446063225,"chr17",7667283
"spacer_38","ENST00000610623.4","315001",NA,"outside_transcript",NA,8196,"-",0.383489947988759,"chr17",7667297
"spacer_39","ENST00000610623.4","315001",NA,"outside_transcript",NA,8193,"+",0.735052098896936,"chr17",7667300
"spacer_40","ENST00000610623.4","315001",NA,"outside_transcript",NA,8188,"+",0.42963297091075,"chr17",7667305
"spacer_41","ENST00000610623.4","315001",NA,"outside_transcript",NA,8183,"+",0.300806155852479,"chr17",7667310
"spacer_42","ENST00000610623.4","315001",NA,"outside_transcript",NA,8182,"+",0.619926628886321,"chr17",7667311
"spacer_43","ENST00000610623.4","315001",NA,"outside_transcript",NA,8169,"+",0.299841290182538,"chr17",7667324
"spacer_44","ENST00000610623.4","315001",NA,"outside_transcript",NA,8146,"-",0.476692076898218,"chr17",7667347
"spacer_45","ENST00000610623.4","315001",NA,"outside_transcript",NA,8149,"+",0.406248445576476,"chr17",7667344
"spacer_46","ENST00000610623.4","315001",NA,"outside_transcript",NA,8148,"+",0.395904791497111,"chr17",7667345
"spacer_47","ENST00000610623.4","315001",NA,"outside_transcript",NA,8144,"+",0.289722474141117,"chr17",7667349
"spacer_48","ENST00000610623.4","315001",NA,"outside_transcript",NA,8143,"+",0.460727979131389,"chr17",7667350
"spacer_49","ENST00000610623.4","315001",NA,"outside_transcript",NA,8110,"+",0.411921125691544,"chr17",7667383
"spacer_50","ENST00000610623.4","315001",NA,"outside_transcript",NA,8107,"+",0.644788729495284,"chr17",7667386
"spacer_51","ENST00000610623.4","315001",NA,"outside_transcript",NA,8106,"+",0.4077884296873,"chr17",7667387
"spacer_52","ENST00000610623.4","315001",NA,"outside_transcript",NA,8101,"+",0.245178086820402,"chr17",7667392
"spacer_53","ENST00000610623.4","315001",NA,"outside_transcript",NA,8086,"-",0.404093647269361,"chr17",7667407
"spacer_54","ENST00000610623.4","315001",NA,"outside_transcript",NA,8092,"+",0.313507926239169,"chr17",7667401
"spacer_55","ENST00000610623.4","315001",NA,"outside_transcript",NA,8091,"+",0.443169012288439,"chr17",7667402
"spacer_56","ENST00000610623.4","315001",NA,"outside_transcript",NA,8090,"+",0.560274503343298,"chr17",7667403
"spacer_57","ENST00000610623.4","315001",NA,"outside_transcript",NA,8079,"+",0.368438401546649,"chr17",7667414
"spacer_58","ENST00000610623.4","315001",1115,"exon",8,5875,"+",0.417735964420956,"chr17",7669618
"spacer_59","ENST00000610623.4","315001",1104,"exon",8,5864,"-",0.366167108309429,"chr17",7669629
"spacer_60","ENST00000610623.4","315001",1103,"exon",8,5863,"-",0.384000614226552,"chr17",7669630
"spacer_61","ENST00000610623.4","315001",1084,"exon",8,5844,"+",0.38793867013005,"chr17",7669649
"spacer_62","ENST00000610623.4","315001",1081,"exon",8,5841,"+",0.551988019307011,"chr17",7669652
"spacer_63","ENST00000610623.4","315001",1080,"exon",8,5840,"+",0.356920792549759,"chr17",7669653
"spacer_64","ENST00000610623.4","315001",1077,"exon",8,5837,"+",0.502639143975674,"chr17",7669656
"spacer_65","ENST00000610623.4","315001",1058,"exon",8,5818,"-",0.537761849888694,"chr17",7669675
"spacer_66","ENST00000610623.4","315001",1057,"exon",8,5817,"-",0.47276023757163,"chr17",7669676
"spacer_67","ENST00000610623.4","315001",1059,"exon",8,5819,"+",0.421504144539768,"chr17",7669674
"spacer_68","ENST00000610623.4","315001",1051,"exon",8,5811,"+",0.354435173040154,"chr17",7669682
"spacer_69","ENST00000610623.4","315001",1048,"exon",8,5808,"+",0.583032087295461,"chr17",7669685
"spacer_70","ENST00000610623.4","315001",NA,"intron",NA,5801,"+",0.452976998700692,"chr17",7669692
"spacer_71","ENST00000610623.4","315001",NA,"intron",NA,5788,"+",0.433308252986485,"chr17",7669705
"spacer_72","ENST00000610623.4","315001",NA,"intron",NA,5787,"+",0.424255780032123,"chr17",7669706
"spacer_73","ENST00000610623.4","315001",NA,"intron",NA,5784,"+",0.715294027605378,"chr17",7669709
"spacer_74","ENST00000610623.4","315001",NA,"intron",NA,5758,"+",0.461384324107991,"chr17",7669735
"spacer_75","ENST00000610623.4","315001",NA,"intron",NA,5757,"+",0.42327638373813,"chr17",7669736
"spacer_76","ENST00000610623.4","315001",NA,"intron",NA,5740,"-",0.449607126255928,"chr17",7669753
"spacer_77","ENST00000610623.4","315001",NA,"intron",NA,5739,"-",0.320579707206016,"chr17",7669754
"spacer_78","ENST00000610623.4","315001",NA,"intron",NA,5738,"-",0.366513830713072,"chr17",7669755
"spacer_79","ENST00000610623.4","315001",NA,"intron",NA,5732,"-",0.464146782893385,"chr17",7669761
"spacer_80","ENST00000610623.4","315001",NA,"intron",NA,5731,"-",0.334067743442629,"chr17",7669762
"spacer_81","ENST00000610623.4","315001",NA,"intron",NA,5726,"-",0.558238516754152,"chr17",7669767
"spacer_82","ENST00000610623.4","315001",NA,"intron",NA,5722,"+",0.301953663550238,"chr17",7669771
